ip,endpoint,status,timestamp,execution_time,rows_scanned,joins_count,line_number,reason
192.168.255.30,/profile,999,2026-03-23 17:18:55.933203,447,,1.0,10291,Invalid status
10.0.55.109,/api/data,200,2026-03-23 17:18:55.933203,-404,811.0,,10292,Invalid execution_time
172.16.7.50,/search,200,2026-03-23 17:18:56.184638,328,-100.0,4.0,10295,Invalid rows_scanned
192.168.207.171,/login,999,2026-03-23 17:18:56.568188,-96,-100.0,1.0,10297,Invalid execution_time
172.16.179.191,/search,200,2026-03-23 17:18:57.121418,901,-100.0,1.0,10307,Invalid rows_scanned
172.16.119.41,/checkout,500,2026-03-23 17:18:57.121418,-634,160.0,,10308,Invalid execution_time
172.16.225.155,/search,200,2026-03-23 17:18:57.746365,834,-100.0,3.0,10312,Invalid rows_scanned
172.16.55.16,/login,200,2026-03-23 17:18:58.354304,-816,,,10318,Invalid execution_time
172.16.88.26,/login,200,2026-03-23 17:18:58.354304,-603,,,10322,Invalid execution_time
10.0.151.100,/checkout,999,2026-03-23 17:18:59.243354,419,,,10327,Invalid status
10.0.37.58,/profile,200,2026-03-23 17:18:59.481497,-246,,,10332,Invalid execution_time
192.168.251.61,/login,999,2026-03-23 17:18:59.481497,116,2165.0,,10333,Invalid status
192.168.122.239,/api/data,999,2026-03-23 17:18:59.481497,525,,2.0,10334,Invalid status
10.0.40.215,/search,999,2026-03-23 17:19:00.346992,409,3094.0,,10342,Invalid status
10.0.89.100,/checkout,200,2026-03-23 17:19:00.997313,358,-100.0,1.0,10347,Invalid rows_scanned
172.16.0.139,/api/data,200,2026-03-23 17:19:01.861578,-574,4303.0,4.0,10353,Invalid execution_time
192.168.137.237,/profile,999,2026-03-23 17:19:02.094992,374,4304.0,3.0,10356,Invalid status
192.168.18.23,/checkout,200,2026-03-23 17:19:03.289596,813,-100.0,4.0,10365,Invalid rows_scanned
172.16.53.121,/profile,200,2026-03-23 17:19:03.540766,888,-100.0,2.0,10368,Invalid rows_scanned
192.168.142.209,/profile,200,2026-03-23 17:19:03.540766,-277,4964.0,5.0,10370,Invalid execution_time
172.16.59.208,/search,200,2026-03-23 17:19:05.073125,704,-100.0,4.0,10384,Invalid rows_scanned
172.16.157.79,/profile,200,2026-03-23 17:19:05.854155,494,-100.0,,10393,Invalid rows_scanned
10.0.149.214,/login,999,2026-03-23 17:19:05.854155,663,4432.0,,10395,Invalid status
10.0.71.216,/profile,999,2026-03-23 17:19:06.625627,467,792.0,,10398,Invalid status
10.0.136.229,/api/data,200,2026-03-23 17:19:08.703072,360,-100.0,,10415,Invalid rows_scanned
10.0.59.108,/search,999,2026-03-23 17:19:09.510752,674,,1.0,10422,Invalid status
10.0.196.31,/checkout,999,2026-03-23 17:19:10.580733,322,,5.0,10432,Invalid status
10.0.239.21,/login,999,2026-03-23 17:19:11.001004,-539,1453.0,4.0,10439,Invalid execution_time
192.168.103.133,/search,404,2026-03-23 17:19:13.371234,-495,1986.0,,10463,Invalid execution_time
10.0.200.77,/login,200,2026-03-23 17:19:13.371234,-585,4089.0,,10466,Invalid execution_time
172.16.110.153,/api/data,200,2026-03-23 17:19:13.692371,-649,3104.0,,10471,Invalid execution_time
172.16.24.250,/checkout,500,2026-03-23 17:19:13.692371,-714,2003.0,1.0,10472,Invalid execution_time
10.0.21.181,/api/data,200,2026-03-23 17:19:14.459722,-477,,,10481,Invalid execution_time
10.0.53.210,/login,999,2026-03-23 17:19:14.459722,420,-100.0,,10482,Invalid status
192.168.159.146,/profile,200,2026-03-23 17:19:15.472093,504,-100.0,3.0,10494,Invalid rows_scanned
10.0.54.159,/checkout,999,2026-03-23 17:19:15.472093,798,3135.0,,10496,Invalid status
10.0.13.235,/login,200,2026-03-23 17:19:16.459131,417,-100.0,2.0,10506,Invalid rows_scanned
172.16.245.112,/api/data,200,2026-03-23 17:19:18.201413,630,-100.0,4.0,10520,Invalid rows_scanned
192.168.64.142,/profile,200,2026-03-23 17:19:18.675083,97,-100.0,,10524,Invalid rows_scanned
10.0.127.101,/profile,200,2026-03-23 17:19:19.372813,-636,3474.0,5.0,10536,Invalid execution_time
10.0.147.89,/api/data,404,2026-03-23 17:19:19.485438,-599,,1.0,10538,Invalid execution_time
172.16.100.217,/profile,999,2026-03-23 17:19:19.950715,-501,832.0,,10547,Invalid execution_time
192.168.187.227,/search,999,2026-03-23 17:19:20.701316,131,3470.0,5.0,10553,Invalid status
192.168.184.78,/api/data,200,2026-03-23 17:19:21.078737,623,-100.0,,10560,Invalid rows_scanned
192.168.56.240,/profile,200,2026-03-23 17:19:22.401902,-568,,1.0,10576,Invalid execution_time
172.16.29.14,/login,200,2026-03-23 17:19:22.874121,-706,,2.0,10585,Invalid execution_time
192.168.123.28,/search,500,2026-03-23 17:19:23.379445,285,-100.0,,10590,Invalid rows_scanned
192.168.45.244,/search,200,2026-03-23 17:19:24.215345,-301,,,10598,Invalid execution_time
192.168.202.177,/profile,500,2026-03-23 17:19:25.440755,-2,166.0,,10610,Invalid execution_time
172.16.91.149,/profile,999,2026-03-23 17:19:25.881324,532,4102.0,2.0,10616,Invalid status
10.0.212.193,/checkout,999,2026-03-23 17:19:26.853345,297,-100.0,4.0,10631,Invalid status
172.16.95.165,/profile,200,2026-03-23 17:19:27.149524,547,-100.0,4.0,10632,Invalid rows_scanned
10.0.101.232,/login,999,2026-03-23 17:19:27.650808,-384,617.0,,10639,Invalid execution_time
10.0.90.45,/api/data,999,2026-03-23 17:19:29.269491,390,,,10651,Invalid status
192.168.111.107,/checkout,999,2026-03-23 17:19:29.522614,600,,,10653,Invalid status
10.0.117.234,/search,200,2026-03-23 17:19:30.173054,-443,,3.0,10663,Invalid execution_time
192.168.94.194,/profile,999,2026-03-23 17:19:31.118549,142,,,10669,Invalid status
10.0.200.58,/api/data,999,2026-03-23 17:19:31.493847,612,,,10671,Invalid status
192.168.23.229,/checkout,999,2026-03-23 17:19:31.872437,421,662.0,4.0,10682,Invalid status
172.16.172.239,/login,200,2026-03-23 17:19:32.998615,-432,,1.0,10695,Invalid execution_time
192.168.113.234,/search,404,2026-03-23 17:19:33.897791,-298,,,10706,Invalid execution_time
10.0.163.199,/login,404,2026-03-23 17:19:33.897791,-414,4515.0,,10710,Invalid execution_time
10.0.185.142,/checkout,999,2026-03-23 17:19:34.832782,434,4031.0,2.0,10725,Invalid status
10.0.53.97,/api/data,999,2026-03-23 17:19:35.102377,650,3752.0,,10732,Invalid status
172.16.239.246,/checkout,999,2026-03-23 17:19:35.404374,532,,1.0,10740,Invalid status
192.168.233.136,/profile,200,2026-03-23 17:19:35.404374,-613,4264.0,4.0,10741,Invalid execution_time
192.168.60.47,/api/data,999,2026-03-23 17:19:35.804134,163,,3.0,10748,Invalid status
10.0.153.57,/checkout,200,2026-03-23 17:19:35.804134,-669,2553.0,,10751,Invalid execution_time
172.16.32.201,/search,404,2026-03-23 17:19:36.377118,-649,-100.0,3.0,10755,Invalid execution_time
192.168.10.163,/api/data,999,2026-03-23 17:19:36.864472,231,,3.0,10759,Invalid status
10.0.55.28,/profile,200,2026-03-23 17:19:37.708903,521,-100.0,,10774,Invalid rows_scanned
172.16.205.82,/profile,404,2026-03-23 17:19:37.708903,-661,,4.0,10775,Invalid execution_time
172.16.19.170,/checkout,999,2026-03-23 17:19:39.307978,-429,981.0,3.0,10785,Invalid execution_time
10.0.84.245,/checkout,200,2026-03-23 17:19:41.557969,517,-100.0,5.0,10809,Invalid rows_scanned
10.0.58.91,/api/data,999,2026-03-23 17:19:41.755667,655,3669.0,,10810,Invalid status
192.168.17.146,/login,200,2026-03-23 17:19:41.755667,95,-100.0,3.0,10812,Invalid rows_scanned
172.16.84.174,/search,999,2026-03-23 17:19:42.007265,403,4155.0,5.0,10813,Invalid status
192.168.96.26,/login,999,2026-03-23 17:19:42.325800,573,,,10819,Invalid status
192.168.210.210,/login,200,2026-03-23 17:19:43.259103,417,-100.0,,10827,Invalid rows_scanned
192.168.137.92,/profile,999,2026-03-23 17:19:43.259103,398,4763.0,,10831,Invalid status
192.168.202.78,/profile,999,2026-03-23 17:19:44.399354,471,,1.0,10839,Invalid status
10.0.194.116,/login,500,2026-03-23 17:19:47.154869,-439,,,10869,Invalid execution_time
172.16.77.42,/search,200,2026-03-23 17:19:47.495458,520,-100.0,1.0,10871,Invalid rows_scanned
192.168.5.112,/profile,200,2026-03-23 17:19:48.636193,-110,,3.0,10884,Invalid execution_time
10.0.98.123,/search,999,2026-03-23 17:19:49.244351,278,,1.0,10894,Invalid status
172.16.137.117,/checkout,200,2026-03-23 17:19:51.808918,386,-100.0,1.0,10919,Invalid rows_scanned
192.168.144.120,/api/data,500,2026-03-23 17:19:51.808918,-341,,,10922,Invalid execution_time
10.0.175.171,/login,999,2026-03-23 17:19:52.079491,551,698.0,4.0,10927,Invalid status
172.16.65.119,/login,200,2026-03-23 17:19:52.667449,633,-100.0,,10929,Invalid rows_scanned
172.16.130.246,/login,200,2026-03-23 17:19:53.221571,728,-100.0,,10938,Invalid rows_scanned
172.16.145.29,/profile,500,2026-03-23 17:19:53.687621,523,-100.0,4.0,10944,Invalid rows_scanned
192.168.249.218,/api/data,200,2026-03-23 17:19:53.950806,265,-100.0,,10946,Invalid rows_scanned
192.168.116.115,/api/data,200,2026-03-23 17:19:55.248701,-284,,,10960,Invalid execution_time
192.168.86.221,/api/data,200,2026-03-23 17:19:55.717489,-572,1776.0,,10970,Invalid execution_time
10.0.221.209,/profile,999,2026-03-23 17:19:56.011715,311,,,10974,Invalid status
192.168.106.168,/login,200,2026-03-23 17:19:56.283755,-209,3411.0,1.0,10976,Invalid execution_time
192.168.162.1,/profile,200,2026-03-23 17:19:57.889053,50,-100.0,5.0,10989,Invalid rows_scanned
10.0.144.211,/search,999,2026-03-23 17:19:58.259755,589,1540.0,1.0,10998,Invalid status
192.168.25.167,/api/data,999,2026-03-23 17:19:59.944462,-255,2521.0,,11016,Invalid execution_time
10.0.197.110,/api/data,999,2026-03-23 17:20:01.176601,541,,2.0,11028,Invalid status
172.16.235.242,/search,200,2026-03-23 17:20:01.622765,-752,3999.0,,11037,Invalid execution_time
10.0.109.180,/search,999,2026-03-23 17:20:03.033564,637,,5.0,11052,Invalid status
192.168.224.184,/profile,200,2026-03-23 17:20:03.420151,161,-100.0,3.0,11059,Invalid rows_scanned
172.16.31.56,/login,999,2026-03-23 17:20:03.586780,702,,,11060,Invalid status
192.168.127.122,/checkout,999,2026-03-23 17:20:04.446911,222,,3.0,11074,Invalid status
10.0.229.162,/api/data,200,2026-03-23 17:20:04.446911,-536,,1.0,11075,Invalid execution_time
172.16.149.224,/api/data,404,2026-03-23 17:20:06.011663,-786,3432.0,5.0,11094,Invalid execution_time
10.0.245.101,/api/data,500,2026-03-23 17:20:06.725159,-546,-100.0,1.0,11104,Invalid execution_time
172.16.216.245,/login,200,2026-03-23 17:20:07.416079,736,-100.0,,11116,Invalid rows_scanned
172.16.209.183,/checkout,999,2026-03-23 17:20:08.526660,416,,3.0,11124,Invalid status
192.168.182.60,/login,999,2026-03-23 17:20:08.526660,367,,,11125,Invalid status
10.0.85.235,/profile,999,2026-03-23 17:20:09.345358,614,,,11131,Invalid status
172.16.164.48,/login,999,2026-03-23 17:20:09.717254,697,,,11132,Invalid status
10.0.146.1,/search,200,2026-03-23 17:20:09.717254,-381,1811.0,,11133,Invalid execution_time
10.0.70.142,/search,200,2026-03-23 17:20:09.717254,-338,,3.0,11135,Invalid execution_time
192.168.140.196,/search,999,2026-03-23 17:20:11.482698,333,3186.0,,11148,Invalid status
10.0.241.234,/search,999,2026-03-23 17:20:13.758658,548,301.0,,11166,Invalid status
192.168.86.235,/search,200,2026-03-23 17:20:13.969402,188,-100.0,2.0,11170,Invalid rows_scanned
172.16.103.33,/checkout,999,2026-03-23 17:20:14.466460,637,,,11176,Invalid status
192.168.169.131,/login,999,2026-03-23 17:20:14.658000,646,,3.0,11177,Invalid status
10.0.148.204,/checkout,200,2026-03-23 17:20:15.424409,477,-100.0,,11187,Invalid rows_scanned
10.0.246.220,/checkout,200,2026-03-23 17:20:15.424409,660,-100.0,3.0,11188,Invalid rows_scanned
172.16.100.255,/search,200,2026-03-23 17:20:15.769340,-549,1503.0,2.0,11190,Invalid execution_time
10.0.205.165,/checkout,200,2026-03-23 17:20:16.016631,385,-100.0,,11194,Invalid rows_scanned
172.16.1.22,/api/data,200,2026-03-23 17:20:16.441427,-475,3446.0,,11199,Invalid execution_time
10.0.8.138,/login,999,2026-03-23 17:20:17.493765,657,,2.0,11211,Invalid status
10.0.193.61,/search,200,2026-03-23 17:20:20.517546,-386,3846.0,,11236,Invalid execution_time
192.168.3.24,/checkout,999,2026-03-23 17:20:20.697112,345,,3.0,11238,Invalid status
10.0.176.32,/search,200,2026-03-23 17:20:20.697112,-362,1900.0,4.0,11239,Invalid execution_time
10.0.252.1,/profile,200,2026-03-23 17:20:21.448244,-571,,2.0,11243,Invalid execution_time
10.0.47.25,/profile,999,2026-03-23 17:20:23.171652,760,,2.0,11255,Invalid status
192.168.82.215,/search,200,2026-03-23 17:20:23.276110,-557,3699.0,,11260,Invalid execution_time
10.0.238.10,/profile,200,2026-03-23 17:20:23.966925,491,-100.0,4.0,11275,Invalid rows_scanned
172.16.78.59,/api/data,200,2026-03-23 17:20:25.120887,703,-100.0,5.0,11284,Invalid rows_scanned
172.16.38.14,/checkout,999,2026-03-23 17:20:26.260273,575,4646.0,,11298,Invalid status
192.168.137.153,/api/data,200,2026-03-23 17:20:26.421873,314,-100.0,,11300,Invalid rows_scanned
192.168.29.41,/search,999,2026-03-23 17:20:26.546636,394,,1.0,11301,Invalid status
10.0.133.131,/search,200,2026-03-23 17:20:28.243562,-432,3614.0,,11326,Invalid execution_time
10.0.176.31,/login,200,2026-03-23 17:20:28.627514,-603,4852.0,,11328,Invalid execution_time
172.16.74.128,/profile,999,2026-03-23 17:20:29.929800,428,1053.0,,11341,Invalid status
10.0.82.149,/login,999,2026-03-23 17:20:30.173429,598,4315.0,,11344,Invalid status
172.16.241.144,/api/data,200,2026-03-23 17:20:31.335380,790,-100.0,4.0,11359,Invalid rows_scanned
172.16.180.27,/checkout,404,2026-03-23 17:20:34.301079,-388,3586.0,4.0,11393,Invalid execution_time
10.0.234.136,/profile,200,2026-03-23 17:20:34.301079,-375,4958.0,,11394,Invalid execution_time
192.168.125.150,/search,200,2026-03-23 17:20:34.301656,-183,118.0,,11395,Invalid execution_time
10.0.123.97,/checkout,999,2026-03-23 17:20:35.158665,620,,,11405,Invalid status
10.0.94.135,/profile,999,2026-03-23 17:20:35.659063,129,,2.0,11407,Invalid status
192.168.2.198,/api/data,404,2026-03-23 17:20:37.801837,648,-100.0,4.0,11432,Invalid rows_scanned
192.168.47.175,/api/data,200,2026-03-23 17:20:37.802526,-171,1288.0,,11433,Invalid execution_time
192.168.106.203,/checkout,200,2026-03-23 17:20:37.802526,334,-100.0,5.0,11436,Invalid rows_scanned
172.16.21.69,/profile,999,2026-03-23 17:20:39.397879,588,,,11455,Invalid status
10.0.171.68,/checkout,200,2026-03-23 17:20:39.870988,353,-100.0,4.0,11457,Invalid rows_scanned
192.168.220.174,/search,999,2026-03-23 17:20:40.024970,401,,1.0,11462,Invalid status
192.168.117.28,/profile,200,2026-03-23 17:20:42.528063,363,-100.0,5.0,11487,Invalid rows_scanned
172.16.99.153,/checkout,999,2026-03-23 17:20:43.382050,787,,4.0,11492,Invalid status
172.16.113.77,/checkout,999,2026-03-23 17:20:44.357278,660,,,11503,Invalid status
172.16.123.7,/profile,999,2026-03-23 17:20:44.597641,622,,4.0,11505,Invalid status
172.16.132.183,/api/data,200,2026-03-23 17:20:45.309356,418,-100.0,,11515,Invalid rows_scanned
192.168.47.5,/checkout,999,2026-03-23 17:20:45.513967,410,4129.0,,11522,Invalid status
192.168.133.153,/profile,999,2026-03-23 17:20:46.053025,391,,3.0,11527,Invalid status
172.16.50.127,/checkout,999,2026-03-23 17:20:47.334958,656,905.0,,11540,Invalid status
10.0.145.17,/login,200,2026-03-23 17:20:47.754115,496,-100.0,,11549,Invalid rows_scanned
10.0.39.7,/search,200,2026-03-23 17:20:48.309422,691,-100.0,,11552,Invalid rows_scanned
192.168.63.203,/login,999,2026-03-23 17:20:49.053218,405,,,11557,Invalid status
172.16.103.126,/checkout,999,2026-03-23 17:20:49.249993,902,645.0,2.0,11563,Invalid status
172.16.190.80,/profile,200,2026-03-23 17:20:49.249993,762,-100.0,4.0,11565,Invalid rows_scanned
172.16.15.96,/search,999,2026-03-23 17:20:50.325284,735,,4.0,11571,Invalid status
172.16.34.143,/profile,200,2026-03-23 17:20:50.498336,616,-100.0,5.0,11573,Invalid rows_scanned
192.168.2.206,/profile,404,2026-03-23 17:20:50.727744,-289,,,11578,Invalid execution_time
192.168.106.229,/api/data,999,2026-03-23 17:20:50.874194,126,,1.0,11582,Invalid status
192.168.11.84,/search,404,2026-03-23 17:20:51.938644,475,-100.0,4.0,11594,Invalid rows_scanned
172.16.234.188,/profile,999,2026-03-23 17:20:52.070657,576,,4.0,11596,Invalid status
192.168.96.35,/login,999,2026-03-23 17:20:52.423256,373,,3.0,11601,Invalid status
172.16.35.196,/api/data,999,2026-03-23 17:20:52.777614,249,1311.0,3.0,11607,Invalid status
192.168.28.82,/search,404,2026-03-23 17:20:52.777614,126,-100.0,,11608,Invalid rows_scanned
172.16.13.245,/search,200,2026-03-23 17:20:53.516739,656,-100.0,3.0,11611,Invalid rows_scanned
192.168.200.131,/api/data,999,2026-03-23 17:20:53.516739,472,,,11614,Invalid status
192.168.123.231,/search,999,2026-03-23 17:20:53.871207,372,2413.0,5.0,11619,Invalid status
10.0.54.72,/checkout,999,2026-03-23 17:20:54.683072,761,2995.0,,11632,Invalid status
192.168.152.163,/search,200,2026-03-23 17:20:55.283504,-559,2565.0,1.0,11635,Invalid execution_time
172.16.234.93,/profile,500,2026-03-23 17:20:55.554954,-560,2206.0,3.0,11637,Invalid execution_time
10.0.131.248,/login,999,2026-03-23 17:20:55.554954,558,,4.0,11638,Invalid status
192.168.2.166,/api/data,999,2026-03-23 17:20:55.763994,354,,2.0,11640,Invalid status
172.16.20.73,/checkout,200,2026-03-23 17:20:55.763994,-461,1964.0,1.0,11641,Invalid execution_time
172.16.19.141,/search,999,2026-03-23 17:20:56.557333,599,,,11649,Invalid status
172.16.252.195,/login,999,2026-03-23 17:20:56.557333,472,688.0,1.0,11651,Invalid status
192.168.112.157,/checkout,999,2026-03-23 17:20:58.217077,347,,4.0,11670,Invalid status
172.16.232.59,/api/data,999,2026-03-23 17:20:58.732441,827,,,11680,Invalid status
172.16.162.14,/api/data,200,2026-03-23 17:20:58.732441,625,-100.0,2.0,11684,Invalid rows_scanned
192.168.215.175,/profile,999,2026-03-23 17:20:59.541910,251,2592.0,2.0,11693,Invalid status
172.16.16.95,/checkout,999,2026-03-23 17:20:59.938382,542,3605.0,4.0,11696,Invalid status
172.16.124.68,/login,200,2026-03-23 17:20:59.938382,-296,2610.0,,11698,Invalid execution_time
10.0.158.160,/checkout,404,2026-03-23 17:21:00.948124,-308,,2.0,11707,Invalid execution_time
192.168.89.243,/api/data,200,2026-03-23 17:21:02.738316,324,-100.0,,11734,Invalid rows_scanned
10.0.224.31,/search,200,2026-03-23 17:21:03.212612,-660,1714.0,5.0,11739,Invalid execution_time
192.168.26.217,/api/data,200,2026-03-23 17:21:03.840494,338,-100.0,1.0,11741,Invalid rows_scanned
172.16.10.208,/profile,200,2026-03-23 17:21:04.425455,924,-100.0,,11746,Invalid rows_scanned
192.168.164.220,/login,999,2026-03-23 17:21:04.425455,217,-100.0,2.0,11747,Invalid status
10.0.153.216,/profile,200,2026-03-23 17:21:04.792092,444,-100.0,5.0,11752,Invalid rows_scanned
10.0.97.228,/checkout,999,2026-03-23 17:21:06.141198,293,4817.0,,11762,Invalid status
172.16.61.75,/profile,404,2026-03-23 17:21:06.141198,573,-100.0,4.0,11764,Invalid rows_scanned
10.0.215.173,/profile,999,2026-03-23 17:21:07.057752,448,,,11776,Invalid status
192.168.40.225,/search,999,2026-03-23 17:21:07.448625,-303,,,11780,Invalid execution_time
172.16.39.132,/checkout,999,2026-03-23 17:21:08.177297,513,,5.0,11787,Invalid status
192.168.72.8,/api/data,999,2026-03-23 17:21:08.177297,339,,,11789,Invalid status
172.16.23.11,/profile,200,2026-03-23 17:21:08.928442,-774,3834.0,3.0,11796,Invalid execution_time
192.168.211.110,/search,999,2026-03-23 17:21:09.068318,501,2659.0,,11797,Invalid status
192.168.40.177,/profile,200,2026-03-23 17:21:09.775673,319,-100.0,3.0,11805,Invalid rows_scanned
10.0.106.172,/checkout,200,2026-03-23 17:21:10.173243,-724,,,11812,Invalid execution_time
192.168.14.207,/checkout,200,2026-03-23 17:21:10.702224,-427,4980.0,1.0,11820,Invalid execution_time
10.0.215.243,/login,999,2026-03-23 17:21:11.403719,289,1658.0,,11825,Invalid status
192.168.144.176,/profile,999,2026-03-23 17:21:12.631346,255,2524.0,,11836,Invalid status
192.168.11.100,/login,200,2026-03-23 17:21:13.884769,552,-100.0,3.0,11855,Invalid rows_scanned
192.168.196.230,/login,200,2026-03-23 17:21:14.126241,527,-100.0,4.0,11856,Invalid rows_scanned
192.168.187.1,/profile,404,2026-03-23 17:21:15.515564,-228,,,11868,Invalid execution_time
172.16.138.99,/api/data,404,2026-03-23 17:21:15.515564,-1013,4461.0,5.0,11870,Invalid execution_time
10.0.219.43,/profile,200,2026-03-23 17:21:15.717342,-253,,,11871,Invalid execution_time
172.16.127.52,/api/data,200,2026-03-23 17:21:16.090180,-553,,,11879,Invalid execution_time
